# Original filename: 0025_JBA_2017-04-15.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
37434	42	STIM=a
46279	42	RESP=1
52820	42	STIM=k
56589	42	RESP=1
70306	42	STIM=c
74760	42	RESP=1
88768	42	STIM=e
94866	42	RESP=1
106999	42	STIM=5
113174	42	RESP=2
124113	42	STIM=w
127158	42	RESP=1
141452	42	STIM=9
146619	42	RESP=2
159179	42	STIM=8
166318	42	RESP=2
174934	42	STIM=9
181340	42	RESP=1
191051	42	STIM=i
194653	42	RESP=1
208963	42	STIM=d
215604	42	RESP=1
224167	42	STIM=u
227823	42	RESP=1
241513	42	STIM=t
245998	42	RESP=1
259307	42	STIM=0
265453	42	RESP=2
274739	42	STIM=c
279083	42	RESP=1
292675	42	STIM=e
296564	42	RESP=1
308260	42	STIM=a
310632	42	RESP=2
325892	42	STIM=o
336163	42	RESP=1
341893	42	STIM=m
346522	42	RESP=1
359123	42	STIM=v
362509	42	RESP=1
377458	42	STIM=n
381923	42	RESP=1
394760	42	STIM=d
399431	42	RESP=1
412795	42	STIM=r
417806	42	RESP=1
428358	42	STIM=p
432010	42	RESP=1
446009	42	STIM=r
450269	42	RESP=1
462983	42	STIM=d
468125	42	RESP=1
480210	42	STIM=i
485023	42	RESP=1
498654	42	STIM=8
503849	42	RESP=2
517639	42	STIM=a
521685	42	RESP=2
535224	42	STIM=f
539188	42	RESP=1
551987	42	STIM=z
556193	42	RESP=1
570455	42	STIM=h
574665	42	RESP=1
589025	42	STIM=e
593043	42	RESP=1
604820	42	STIM=h
609134	42	RESP=1
623583	42	STIM=s
627411	42	RESP=1
639560	42	STIM=z
649083	42	RESP=1
657265	42	STIM=f
660593	42	RESP=1
672955	42	STIM=6
676691	42	RESP=2
688380	42	STIM=c
694695	42	RESP=1
707219	42	STIM=x
711066	42	RESP=1
723716	42	STIM=0
728885	42	RESP=2
742074	42	STIM=o
747776	42	RESP=1
760181	42	STIM=p
764956	42	RESP=1
777473	42	STIM=z
783802	42	RESP=1
795681	42	STIM=z
798396	42	RESP=1
814128	42	STIM=5
820139	42	RESP=2
832956	42	STIM=c
837601	42	RESP=2
850760	42	STIM=9
857812	42	RESP=2
867364	42	STIM=g
874006	42	RESP=1
883732	42	STIM=z
890300	42	RESP=1
902289	42	STIM=8
907518	42	RESP=2
919925	42	STIM=c
925317	42	RESP=1
935889	42	STIM=c
941780	42	RESP=1
954622	42	STIM=i
959954	42	RESP=1
970827	42	STIM=x
977401	42	RESP=2
986851	42	STIM=n
989871	42	RESP=1
1005279	42	STIM=g
1012732	42	RESP=1
1020596	42	STIM=o
1025357	42	RESP=1
1036191	42	STIM=7
1045902	42	RESP=2
1053937	42	STIM=v
1060054	42	RESP=1
1070960	42	STIM=3
1076306	42	RESP=2
1089840	42	STIM=z
1092570	42	RESP=1
1108316	42	STIM=l
1111412	42	RESP=1
1123513	42	STIM=t
1127971	42	RESP=1
1142327	42	STIM=2
1148910	42	RESP=2
1158307	42	STIM=l
1164396	42	RESP=1
1176578	42	STIM=d
1181765	42	RESP=1
1194939	42	STIM=a
1201403	42	RESP=1
1213185	42	STIM=u
1220480	42	RESP=1
1229892	42	STIM=n
1234671	42	RESP=1
1248366	42	STIM=n
1254527	42	RESP=1
1267014	42	STIM=o
1270673	42	RESP=1
1282803	42	STIM=q
1289506	42	RESP=1
1300983	42	STIM=t
1306838	42	RESP=1
1318293	42	STIM=3
1323300	42	RESP=2
1335367	42	STIM=4
1340209	42	RESP=2
1352962	42	STIM=8
1357715	42	RESP=2
1370524	42	STIM=f
1376037	42	RESP=1
1386801	42	STIM=y
1391017	42	RESP=1
1403820	42	STIM=u
1408745	42	RESP=1
1422416	42	STIM=3
1427249	42	RESP=2
1440520	42	STIM=z
1444969	42	RESP=1
1457815	42	STIM=m
1460699	42	RESP=1
1475368	42	STIM=f
1480174	42	RESP=1
1491676	42	STIM=j
1495783	42	RESP=1
1508020	42	STIM=a
1512789	42	RESP=1
1523467	42	STIM=6
1527622	42	RESP=2
1540520	42	STIM=m
1545323	42	RESP=1
1558921	42	STIM=f
1563342	42	RESP=1
1576645	42	STIM=r
1581867	42	RESP=1
1594454	42	STIM=m
1598137	42	RESP=1
1611621	42	STIM=h
1615810	42	RESP=1
1629748	42	STIM=n
1637327	42	RESP=1
1647854	42	STIM=r
1657589	42	RESP=1
1666176	42	STIM=w
1678191	42	RESP=1
1684484	42	STIM=k
1690441	42	RESP=1
1701867	42	STIM=q
1704763	42	RESP=1
1717852	42	STIM=8
1723808	42	RESP=2
1733383	42	STIM=v
1738562	42	RESP=2
1750021	42	STIM=q
1754401	42	RESP=1
1768045	42	STIM=z
1775519	42	RESP=1
1783279	42	STIM=6
1788614	42	RESP=1
1798480	42	STIM=n
1805593	42	RESP=1
1814259	42	STIM=9
1822390	42	RESP=2
1831746	42	STIM=6
1835530	42	RESP=2
1847917	42	STIM=x
1851318	42	RESP=1
1863410	42	STIM=f
1868260	42	RESP=1
1879556	42	STIM=k
1885150	42	RESP=1
1897780	42	STIM=d
1901069	42	RESP=1
1913759	42	STIM=y
1917930	42	RESP=1
1932436	42	STIM=0
1938580	42	RESP=2
1949046	42	STIM=d
1951832	42	RESP=1
1964274	42	STIM=i
1970981	42	RESP=1
1979489	42	STIM=j
1983762	42	RESP=1
1998026	42	STIM=l
2002405	42	RESP=1
2014791	42	STIM=d
2020927	42	RESP=1
2032162	42	STIM=u
2040986	42	RESP=1
2050922	42	STIM=m
2055814	42	RESP=1
2068663	42	STIM=x
2075305	42	RESP=1
2084580	42	STIM=y
2089324	42	RESP=1
2103108	42	STIM=t
2109367	42	RESP=1
2119564	42	STIM=s
2123768	42	RESP=1
2134668	42	STIM=z
2138146	42	RESP=1
2152519	42	STIM=z
2156403	42	RESP=1
2168806	42	STIM=g
2171262	42	RESP=1
2187313	42	STIM=u
2190507	42	RESP=1
2206118	42	STIM=2
2212405	42	RESP=2
2224915	42	STIM=v
2229806	42	RESP=1
2240900	42	STIM=0
2244429	42	RESP=2
2259328	42	STIM=x
2263508	42	RESP=1
2278070	42	STIM=b
2282707	42	RESP=1
2297031	42	STIM=o
2300377	42	RESP=1
2315865	42	STIM=q
2319864	42	RESP=1
2330941	42	STIM=o
2335847	42	RESP=1
2349186	42	STIM=o
2354254	42	RESP=1
2368079	42	STIM=7
2373158	42	RESP=2
2385843	42	STIM=w
2390603	42	RESP=1
2400939	42	STIM=o
2403799	42	RESP=1
2417976	42	STIM=6
2422084	42	RESP=2
2433579	42	STIM=t
2438299	42	RESP=1
2449081	42	STIM=d
2452177	42	RESP=1
2467943	42	STIM=j
2473864	42	RESP=1
2483669	42	STIM=c
2486537	42	RESP=1
2501577	42	STIM=n
2507130	42	RESP=1
2518697	42	STIM=e
2523029	42	RESP=1
2535119	42	STIM=d
2538678	42	RESP=1
2552804	42	STIM=v
2561361	42	RESP=1
2568921	42	STIM=r
2574178	42	RESP=1
2587229	42	STIM=3
2592344	42	RESP=2
2602719	42	STIM=9
2614238	42	RESP=2
2619882	42	STIM=x
2622922	42	RESP=1
2637844	42	STIM=f
2645254	42	RESP=1
2653747	42	STIM=t
2658744	42	RESP=1
2672296	42	STIM=r
2677732	42	RESP=1
2689974	42	STIM=i
2693327	42	RESP=1
2705655	42	STIM=z
2711152	42	RESP=1
2721899	42	STIM=x
2725464	42	RESP=1
2740163	42	STIM=u
2743641	42	RESP=1
2757302	42	STIM=r
2761399	42	RESP=1
2773775	42	STIM=u
2777085	42	RESP=1
2792618	42	STIM=k
2795813	42	RESP=1
2810277	42	STIM=i
2814656	42	RESP=1
2829102	42	STIM=q
2833127	42	RESP=1
2846757	42	STIM=j
2853681	42	RESP=1
2865271	42	STIM=1
2872281	42	RESP=2
2883710	42	STIM=k
2888949	42	RESP=1
2899948	42	STIM=x
2904586	42	RESP=1
2918576	42	STIM=z
2924583	42	RESP=1
2936012	42	STIM=j
2940369	42	RESP=1
2953089	42	STIM=2
2956857	42	RESP=2
2969574	42	STIM=d
2975675	42	RESP=1
2985782	42	STIM=b
2990809	42	RESP=1
3004777	42	STIM=w
3011588	42	RESP=1
3022238	42	STIM=x
3030846	42	RESP=1
3040550	42	STIM=3
3046602	42	RESP=2
3058308	42	STIM=k
3068051	42	RESP=1
3075099	42	STIM=h
3079094	42	RESP=1
3090590	42	STIM=q
3093382	42	RESP=1
3106977	42	STIM=j
3115691	42	RESP=1
3125417	42	STIM=t
3129884	42	RESP=1
3144046	42	STIM=6
3152905	42	RESP=1
3160668	42	STIM=d
3168520	42	RESP=1
3177387	42	STIM=b
3180846	42	RESP=1
3194309	42	STIM=2
3199689	42	RESP=2
3211312	42	STIM=t
3215920	42	RESP=1
3229931	42	STIM=j
3233703	42	RESP=1
3248585	42	STIM=n
3252285	42	RESP=1
3266102	42	STIM=a
3270518	42	RESP=1
3283021	42	STIM=m
3293765	42	RESP=1
3300753	42	STIM=k
3304001	42	RESP=1
3318060	42	STIM=x
3323043	42	RESP=1
3336781	42	STIM=p
3343233	42	RESP=1
3352186	42	STIM=9
3358188	42	RESP=2
3370040	42	STIM=6
3373581	42	RESP=2
3386944	42	STIM=y
3393332	42	RESP=1
3405728	42	STIM=i
3410015	42	RESP=1
3420732	42	STIM=v
3426472	42	RESP=1
3436600	42	STIM=w
3442285	42	RESP=1
3453523	42	STIM=1
3460319	42	RESP=1
3471165	42	STIM=8
3476816	42	RESP=2
3487026	42	STIM=b
3490536	42	RESP=1
3503048	42	STIM=e
3508533	42	RESP=1
3521586	42	STIM=k
3525903	42	RESP=1
3537764	42	STIM=j
3540602	42	RESP=1
3553320	42	STIM=w
3558489	42	RESP=1
3571782	42	STIM=f
3575752	42	RESP=1
3590725	42	STIM=5
3597562	42	RESP=2
3607767	42	STIM=v
3614530	42	RESP=2
3624096	42	STIM=z
3628566	42	RESP=1
3642171	42	STIM=k
3649927	42	RESP=1
3657754	42	STIM=f
3661842	42	RESP=1
3674814	42	STIM=j
3679594	42	RESP=1
3691991	42	STIM=w
3695892	42	RESP=1
3709941	42	STIM=s
3714566	42	RESP=1
3728473	42	STIM=4
3732740	42	RESP=2
3745518	42	STIM=1
3749105	42	RESP=2
3763655	42	STIM=j
3770645	42	RESP=1
3778717	42	STIM=u
3781403	42	RESP=1
3795253	42	STIM=0
3799291	42	RESP=2
3813363	42	STIM=h
3816292	42	RESP=1
3830442	42	STIM=k
3834772	42	RESP=1
3845872	42	STIM=u
3849747	42	RESP=1
3863541	42	STIM=c
3869281	42	RESP=1
3880084	42	STIM=b
3886570	42	RESP=1
3898804	42	STIM=8
3904525	42	RESP=2
3917045	42	STIM=x
3920944	42	RESP=1
3934648	42	STIM=u
3939375	42	RESP=1
3950664	42	STIM=9
3955216	42	RESP=2
3965678	42	STIM=8
3971763	42	RESP=2
3980780	42	STIM=g
3985091	42	RESP=1
3997659	42	STIM=h
4002167	42	RESP=1
4016190	42	STIM=w
4024856	42	RESP=1
4035142	42	STIM=m
4041784	42	RESP=1
4051199	42	STIM=5
4056726	42	RESP=2
4066907	42	STIM=f
4071839	42	RESP=1
4083797	42	STIM=t
4089106	42	RESP=2
4102758	42	STIM=e
4107077	42	RESP=1
4120375	42	STIM=c
4125065	42	RESP=1
4136424	42	STIM=x
4140120	42	RESP=1
4151629	42	STIM=m
4155943	42	RESP=1
4170382	42	STIM=j
4175719	42	RESP=1
4186553	42	STIM=u
4190859	42	RESP=1
4204423	42	STIM=v
4209315	42	RESP=1
4220727	42	STIM=0
4225783	42	RESP=2
4239071	42	STIM=9
4242733	42	RESP=2
4256771	42	STIM=u
4260349	42	RESP=1
4274359	42	STIM=u
4279244	42	RESP=1
4292157	42	STIM=o
4296696	42	RESP=1
4308949	42	STIM=o
4314707	42	RESP=1
4326282	42	STIM=p
4332228	42	RESP=1
4343023	42	STIM=0
4347234	42	RESP=2
4361147	42	STIM=e
4365922	42	RESP=1
4377069	42	STIM=a
4380030	42	RESP=2
4394916	42	STIM=x
4400514	42	RESP=1
4411966	42	STIM=v
4417298	42	RESP=1
4430661	42	STIM=i
4435375	42	RESP=1
4447599	42	STIM=g
4451769	42	RESP=1
4463782	42	STIM=q
4472526	42	RESP=1
4481617	42	STIM=r
4485230	42	RESP=1
4498132	42	STIM=8
4503508	42	RESP=2
4513783	42	STIM=3
4518613	42	RESP=2
4531081	42	STIM=4
4535948	42	RESP=1
4546677	42	STIM=g
4550580	42	RESP=1
4564363	42	STIM=c
4567308	42	RESP=1
4583174	42	STIM=3
4588134	42	RESP=2
4599844	42	STIM=v
4609019	42	RESP=1
4615775	42	STIM=w
4624170	42	RESP=1
4634412	42	STIM=l
4638604	42	RESP=1
4653304	42	STIM=3
4661758	42	RESP=2
4668647	42	STIM=i
4672733	42	RESP=1
4687484	42	STIM=l
4691879	42	RESP=1
4705584	42	STIM=d
4710041	42	RESP=1
4720678	42	STIM=3
4727770	42	RESP=2
4738695	42	STIM=u
4744591	42	RESP=1
4753762	42	STIM=8
4758053	42	RESP=2
4768824	42	STIM=m
4777440	42	RESP=1
4786089	42	STIM=u
4790377	42	RESP=1
4803660	42	STIM=j
4806872	42	RESP=1
4820247	42	STIM=g
4822620	42	RESP=1
4835572	42	STIM=3
4840612	42	RESP=2
4852954	42	STIM=x
4858286	42	RESP=1
4870900	42	STIM=r
4875963	42	RESP=1
4887390	42	STIM=y
4890850	42	RESP=1
4903226	42	STIM=f
4910137	42	RESP=1
4921139	42	STIM=0
4929610	42	RESP=2
4938902	42	STIM=u
4942992	42	RESP=1
4955443	42	STIM=p
4961817	42	RESP=1
4972420	42	STIM=n
4975366	42	RESP=1
4987615	42	STIM=s
4991401	42	RESP=1
5002987	42	STIM=a
5006087	42	RESP=1
5018762	42	STIM=m
5025237	42	RESP=1
5037754	42	STIM=s
5042366	42	RESP=1
5056031	42	STIM=q
5060506	42	RESP=1
5074790	42	STIM=s
5079686	42	RESP=1
5093430	42	STIM=m
5098247	42	RESP=1
5110830	42	STIM=g
5114045	42	RESP=1
5126322	42	STIM=6
5130314	42	RESP=1
5142679	42	STIM=9
5146767	42	RESP=2
5160432	42	STIM=0
5165293	42	RESP=2
5177210	42	STIM=e
5183492	42	RESP=1
5195116	42	STIM=u
5200707	42	RESP=1
5212969	42	STIM=r
5216126	42	RESP=1
5230748	42	STIM=2
5236703	42	RESP=2
5248907	42	STIM=b
5252860	42	RESP=1
5264587	42	STIM=e
5268469	42	RESP=1
5281895	42	STIM=e
5285140	42	RESP=1
5300643	42	STIM=o
5305318	42	RESP=1
5316418	42	STIM=3
5321076	42	RESP=2
5332184	42	STIM=c
5341682	42	RESP=1
5350243	42	STIM=q
5353104	42	RESP=1
5367873	42	STIM=k
5370270	42	RESP=1
5385174	42	STIM=j
5392161	42	RESP=1
5403190	42	STIM=v
5407636	42	RESP=1
5419605	42	STIM=a
5426466	42	RESP=1
5437603	42	STIM=z
5441230	42	RESP=1
5455626	42	STIM=i
5460413	42	RESP=1
5473364	42	STIM=l
5479598	42	RESP=1
5492355	42	STIM=1
5498936	42	RESP=2
5510527	42	STIM=x
5515418	42	RESP=1
5528168	42	STIM=u
5533155	42	RESP=2
5544682	42	STIM=m
5548318	42	RESP=1
5563294	42	STIM=r
5567114	42	RESP=1
5579322	42	STIM=q
5583406	42	RESP=1
5595199	42	STIM=9
5600019	42	RESP=2
5611761	42	STIM=x
5616032	42	RESP=1
5627496	42	STIM=h
5631550	42	RESP=1
5644241	42	STIM=p
5647772	42	RESP=1
5660230	42	STIM=n
5665466	42	RESP=1
5676590	42	STIM=g
5679053	42	RESP=1
5692508	42	STIM=m
5697239	42	RESP=1
5710832	42	STIM=a
5719473	42	RESP=1
5726106	42	STIM=p
5729757	42	RESP=1
5742951	42	STIM=p
5746313	42	RESP=1
5760172	42	STIM=0
5767531	42	RESP=2
5778494	42	STIM=x
5786449	42	RESP=1
5796255	42	STIM=z
5799932	42	RESP=2
5811805	42	STIM=q
